id	modified	bibliographicCitation	references	datasetID	institutionCode	collectionCode	basisOfRecord	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	occurrenceRemarks	recordNumber	recordedBy	individualCount	sex	lifeStage	preparations	otherCatalogNumbers	associatedOccurrences	eventID	samplingProtocol	samplingEffort	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	fieldNumber	continent	country	stateProvince	county	locality	minimumElevationInMeters	maximumElevationInMeters	verbatimDepth	minimumDepthInMeters	maximumDepthInMeters	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	footprintWKT	georeferenceRemarks	identifiedBy	dateIdentified	typeStatus	scientificNameID	scientificName	kingdom	phylum	class	order	family	genus	subgenus	specificEpithet	infraspecificEpithet	scientificNameAuthorship
913895	2015-08-24 15:31:25			IMIS:dasid:618	UniKiel FB	KielBay70	Occurrence			913895	MarBEF/MacroBEN_913895				14.0						70-4_BQ	Van Veen - sieve mesh size: 1 mm	0,1 m²					1995	5	29		Baltic Sea				Kiel Bay, station 014				23	23	54.38142013549805	10.394379615783691							urn:lsid:marinespecies.org:taxname:141433	Abra alba										(Wood W., 1802)
913894	2015-08-24 15:31:25			IMIS:dasid:618	UniKiel FB	KielBay70	Occurrence			913894	MarBEF/MacroBEN_913894				1.0						70-4_BP	Van Veen - sieve mesh size: 1 mm	0,1 m²					1995	5	29		Baltic Sea				Kiel Bay, station 014				23	23	54.38142013549805	10.394379615783691							urn:lsid:marinespecies.org:taxname:146420	Tunicata										
913893	2015-08-24 15:31:25			IMIS:dasid:618	UniKiel FB	KielBay70	Occurrence			913893	MarBEF/MacroBEN_913893				3.0						70-4_BP	Van Veen - sieve mesh size: 1 mm	0,1 m²					1995	5	29		Baltic Sea				Kiel Bay, station 014				23	23	54.38142013549805	10.394379615783691							urn:lsid:marinespecies.org:taxname:183466	Terebellides stroemi										
913892	2015-08-24 15:31:25			IMIS:dasid:618	UniKiel FB	KielBay70	Occurrence			913892	MarBEF/MacroBEN_913892				1.0						70-4_BP	Van Veen - sieve mesh size: 1 mm	0,1 m²					1995	5	29		Baltic Sea				Kiel Bay, station 014				23	23	54.38142013549805	10.394379615783691							urn:lsid:marinespecies.org:taxname:130537	Scoloplos armiger										(O. F. Müller, 1776)
913891	2015-08-24 15:31:25			IMIS:dasid:618	UniKiel FB	KielBay70	Occurrence			913891	MarBEF/MacroBEN_913891				1.0						70-4_BP	Van Veen - sieve mesh size: 1 mm	0,1 m²					1995	5	29		Baltic Sea				Kiel Bay, station 014				23	23	54.38142013549805	10.394379615783691							urn:lsid:marinespecies.org:taxname:130330	Rhodine gracilior										Tauber, 1879
913890	2015-08-24 15:31:25			IMIS:dasid:618	UniKiel FB	KielBay70	Occurrence			913890	MarBEF/MacroBEN_913890				11.0						70-4_BP	Van Veen - sieve mesh size: 1 mm	0,1 m²					1995	5	29		Baltic Sea				Kiel Bay, station 014				23	23	54.38142013549805	10.394379615783691							urn:lsid:marinespecies.org:taxname:178212	Polydora caulleryi										
913889	2015-08-24 15:31:25			IMIS:dasid:618	UniKiel FB	KielBay70	Occurrence			913889	MarBEF/MacroBEN_913889				1.0						70-4_BP	Van Veen - sieve mesh size: 1 mm	0,1 m²					1995	5	29		Baltic Sea				Kiel Bay, station 014				23	23	54.38142013549805	10.394379615783691							urn:lsid:marinespecies.org:taxname:129435	Paraonis										Cerruti, 1909
913888	2015-08-24 15:31:25			IMIS:dasid:618	UniKiel FB	KielBay70	Occurrence			913888	MarBEF/MacroBEN_913888				4.0						70-4_BP	Van Veen - sieve mesh size: 1 mm	0,1 m²					1995	5	29		Baltic Sea				Kiel Bay, station 014				23	23	54.38142013549805	10.394379615783691							urn:lsid:marinespecies.org:taxname:124940	Ophiura texturata										de Lamarck, 1816
913887	2015-08-24 15:31:25			IMIS:dasid:618	UniKiel FB	KielBay70	Occurrence			913887	MarBEF/MacroBEN_913887				4.0						70-4_BP	Van Veen - sieve mesh size: 1 mm	0,1 m²					1995	5	29		Baltic Sea				Kiel Bay, station 014				23	23	54.38142013549805	10.394379615783691							urn:lsid:marinespecies.org:taxname:130356	Nephtys ciliata										(O. F. Müller, 1776)
913886	2015-08-24 15:31:25			IMIS:dasid:618	UniKiel FB	KielBay70	Occurrence			913886	MarBEF/MacroBEN_913886				1.0						70-4_BP	Van Veen - sieve mesh size: 1 mm	0,1 m²					1995	5	29		Baltic Sea				Kiel Bay, station 014				23	23	54.38142013549805	10.394379615783691							urn:lsid:marinespecies.org:taxname:140480	Mytilus edulis										Linnaeus, 1758
913885	2015-08-24 15:31:25			IMIS:dasid:618	UniKiel FB	KielBay70	Occurrence			913885	MarBEF/MacroBEN_913885				2.0						70-4_BP	Van Veen - sieve mesh size: 1 mm	0,1 m²					1995	5	29		Baltic Sea				Kiel Bay, station 014				23	23	54.38142013549805	10.394379615783691							urn:lsid:marinespecies.org:taxname:140431	Mya truncata										Linnaeus, 1758
913884	2015-08-24 15:31:25			IMIS:dasid:618	UniKiel FB	KielBay70	Occurrence			913884	MarBEF/MacroBEN_913884				4.0						70-4_BP	Van Veen - sieve mesh size: 1 mm	0,1 m²					1995	5	29		Baltic Sea				Kiel Bay, station 014				23	23	54.38142013549805	10.394379615783691							urn:lsid:marinespecies.org:taxname:130578	Levinsenia gracilis										(Tauber, 1879)
913883	2015-08-24 15:31:25			IMIS:dasid:618	UniKiel FB	KielBay70	Occurrence			913883	MarBEF/MacroBEN_913883				5.0						70-4_BP	Van Veen - sieve mesh size: 1 mm	0,1 m²					1995	5	29		Baltic Sea				Kiel Bay, station 014				23	23	54.38142013549805	10.394379615783691							urn:lsid:marinespecies.org:taxname:129884	Heteromastus filiformis										(Claparède, 1864)
913882	2015-08-24 15:31:25			IMIS:dasid:618	UniKiel FB	KielBay70	Occurrence			913882	MarBEF/MacroBEN_913882				4.0						70-4_BP	Van Veen - sieve mesh size: 1 mm	0,1 m²					1995	5	29		Baltic Sea				Kiel Bay, station 014				23	23	54.38142013549805	10.394379615783691							urn:lsid:marinespecies.org:taxname:100730	Edwardsia										de Quatrefages, 1842
913881	2015-08-24 15:31:25			IMIS:dasid:618	UniKiel FB	KielBay70	Occurrence			913881	MarBEF/MacroBEN_913881				1.0						70-4_BP	Van Veen - sieve mesh size: 1 mm	0,1 m²					1995	5	29		Baltic Sea				Kiel Bay, station 014				23	23	54.38142013549805	10.394379615783691							urn:lsid:marinespecies.org:taxname:148546	Dulichia monacantha										(Metzger, 1875)
913880	2015-08-24 15:31:25			IMIS:dasid:618	UniKiel FB	KielBay70	Occurrence			913880	MarBEF/MacroBEN_913880				20.0						70-4_BP	Van Veen - sieve mesh size: 1 mm	0,1 m²					1995	5	29		Baltic Sea				Kiel Bay, station 014				23	23	54.38142013549805	10.394379615783691							urn:lsid:marinespecies.org:taxname:110487	Diastylis rathkei										(Krøyer, 1841)
913879	2015-08-24 15:31:25			IMIS:dasid:618	UniKiel FB	KielBay70	Occurrence			913879	MarBEF/MacroBEN_913879				11.0						70-4_BP	Van Veen - sieve mesh size: 1 mm	0,1 m²					1995	5	29		Baltic Sea				Kiel Bay, station 014				23	23	54.38142013549805	10.394379615783691							urn:lsid:marinespecies.org:taxname:139410	Corbula gibba										(Olivi, 1792)
913878	2015-08-24 15:31:25			IMIS:dasid:618	UniKiel FB	KielBay70	Occurrence			913878	MarBEF/MacroBEN_913878				1.0						70-4_BP	Van Veen - sieve mesh size: 1 mm	0,1 m²					1995	5	29		Baltic Sea				Kiel Bay, station 014				23	23	54.38142013549805	10.394379615783691							urn:lsid:marinespecies.org:taxname:146503	Aricidea jeffreysi										(McIntosh, 1879)
913877	2015-08-24 15:31:25			IMIS:dasid:618	UniKiel FB	KielBay70	Occurrence			913877	MarBEF/MacroBEN_913877				7.0						70-4_BP	Van Veen - sieve mesh size: 1 mm	0,1 m²					1995	5	29		Baltic Sea				Kiel Bay, station 014				23	23	54.38142013549805	10.394379615783691							urn:lsid:marinespecies.org:taxname:138802	Arctica islandica										(Linnaeus, 1767)
913876	2015-08-24 15:31:25			IMIS:dasid:618	UniKiel FB	KielBay70	Occurrence			913876	MarBEF/MacroBEN_913876				2.0						70-4_BP	Van Veen - sieve mesh size: 1 mm	0,1 m²					1995	5	29		Baltic Sea				Kiel Bay, station 014				23	23	54.38142013549805	10.394379615783691							urn:lsid:marinespecies.org:taxname:129776	Ampharete baltica										Eliason, 1955
913875	2015-08-24 15:31:25			IMIS:dasid:618	UniKiel FB	KielBay70	Occurrence			913875	MarBEF/MacroBEN_913875				12.0						70-4_BP	Van Veen - sieve mesh size: 1 mm	0,1 m²					1995	5	29		Baltic Sea				Kiel Bay, station 014				23	23	54.38142013549805	10.394379615783691							urn:lsid:marinespecies.org:taxname:141433	Abra alba										(Wood W., 1802)
913874	2015-08-24 15:31:25			IMIS:dasid:618	UniKiel FB	KielBay70	Occurrence			913874	MarBEF/MacroBEN_913874				2.0						70-4_BO	Van Veen - sieve mesh size: 1 mm	0,1 m²					1995	5	29		Baltic Sea				Kiel Bay, station 014				23	23	54.38142013549805	10.394379615783691							urn:lsid:marinespecies.org:taxname:183466	Terebellides stroemi										
913873	2015-08-24 15:31:25			IMIS:dasid:618	UniKiel FB	KielBay70	Occurrence			913873	MarBEF/MacroBEN_913873				1.0						70-4_BO	Van Veen - sieve mesh size: 1 mm	0,1 m²					1995	5	29		Baltic Sea				Kiel Bay, station 014				23	23	54.38142013549805	10.394379615783691							urn:lsid:marinespecies.org:taxname:130537	Scoloplos armiger										(O. F. Müller, 1776)
913872	2015-08-24 15:31:25			IMIS:dasid:618	UniKiel FB	KielBay70	Occurrence			913872	MarBEF/MacroBEN_913872				1.0						70-4_BO	Van Veen - sieve mesh size: 1 mm	0,1 m²					1995	5	29		Baltic Sea				Kiel Bay, station 014				23	23	54.38142013549805	10.394379615783691							urn:lsid:marinespecies.org:taxname:141138	Retusa truncatula										(Bruguière, 1792)
913871	2015-08-24 15:31:25			IMIS:dasid:618	UniKiel FB	KielBay70	Occurrence			913871	MarBEF/MacroBEN_913871				1.0						70-4_BO	Van Veen - sieve mesh size: 1 mm	0,1 m²					1995	5	29		Baltic Sea				Kiel Bay, station 014				23	23	54.38142013549805	10.394379615783691							urn:lsid:marinespecies.org:taxname:130603	Pholoe minuta										(Fabricius, 1780)
913870	2015-08-24 15:31:25			IMIS:dasid:618	UniKiel FB	KielBay70	Occurrence			913870	MarBEF/MacroBEN_913870				1.0						70-4_BO	Van Veen - sieve mesh size: 1 mm	0,1 m²					1995	5	29		Baltic Sea				Kiel Bay, station 014				23	23	54.38142013549805	10.394379615783691							urn:lsid:marinespecies.org:taxname:124940	Ophiura texturata										de Lamarck, 1816
913869	2015-08-24 15:31:25			IMIS:dasid:618	UniKiel FB	KielBay70	Occurrence			913869	MarBEF/MacroBEN_913869				2.0						70-4_BO	Van Veen - sieve mesh size: 1 mm	0,1 m²					1995	5	29		Baltic Sea				Kiel Bay, station 014				23	23	54.38142013549805	10.394379615783691							urn:lsid:marinespecies.org:taxname:123574	Ophiura										de Lamarck, 1801
913868	2015-08-24 15:31:25			IMIS:dasid:618	UniKiel FB	KielBay70	Occurrence			913868	MarBEF/MacroBEN_913868				14.0						70-4_BO	Van Veen - sieve mesh size: 1 mm	0,1 m²					1995	5	29		Baltic Sea				Kiel Bay, station 014				23	23	54.38142013549805	10.394379615783691							urn:lsid:marinespecies.org:taxname:130356	Nephtys ciliata										(O. F. Müller, 1776)
913867	2015-08-24 15:31:25			IMIS:dasid:618	UniKiel FB	KielBay70	Occurrence			913867	MarBEF/MacroBEN_913867				2.0						70-4_BO	Van Veen - sieve mesh size: 1 mm	0,1 m²					1995	5	29		Baltic Sea				Kiel Bay, station 014				23	23	54.38142013549805	10.394379615783691							urn:lsid:marinespecies.org:taxname:140430	Mya arenaria										Linnaeus, 1758
913866	2015-08-24 15:31:25			IMIS:dasid:618	UniKiel FB	KielBay70	Occurrence			913866	MarBEF/MacroBEN_913866				8.0						70-4_BO	Van Veen - sieve mesh size: 1 mm	0,1 m²					1995	5	29		Baltic Sea				Kiel Bay, station 014				23	23	54.38142013549805	10.394379615783691							urn:lsid:marinespecies.org:taxname:130578	Levinsenia gracilis										(Tauber, 1879)
913865	2015-08-24 15:31:25			IMIS:dasid:618	UniKiel FB	KielBay70	Occurrence			913865	MarBEF/MacroBEN_913865				9.0						70-4_BO	Van Veen - sieve mesh size: 1 mm	0,1 m²					1995	5	29		Baltic Sea				Kiel Bay, station 014				23	23	54.38142013549805	10.394379615783691							urn:lsid:marinespecies.org:taxname:129884	Heteromastus filiformis										(Claparède, 1864)
913864	2015-08-24 15:31:25			IMIS:dasid:618	UniKiel FB	KielBay70	Occurrence			913864	MarBEF/MacroBEN_913864				4.0						70-4_BO	Van Veen - sieve mesh size: 1 mm	0,1 m²					1995	5	29		Baltic Sea				Kiel Bay, station 014				23	23	54.38142013549805	10.394379615783691							urn:lsid:marinespecies.org:taxname:130906	Euchone papillosa										(M. Sars, 1851)
913863	2015-08-24 15:31:25			IMIS:dasid:618	UniKiel FB	KielBay70	Occurrence			913863	MarBEF/MacroBEN_913863				4.0						70-4_BO	Van Veen - sieve mesh size: 1 mm	0,1 m²					1995	5	29		Baltic Sea				Kiel Bay, station 014				23	23	54.38142013549805	10.394379615783691							urn:lsid:marinespecies.org:taxname:100730	Edwardsia										de Quatrefages, 1842
913862	2015-08-24 15:31:25			IMIS:dasid:618	UniKiel FB	KielBay70	Occurrence			913862	MarBEF/MacroBEN_913862				2.0						70-4_BO	Van Veen - sieve mesh size: 1 mm	0,1 m²					1995	5	29		Baltic Sea				Kiel Bay, station 014				23	23	54.38142013549805	10.394379615783691							urn:lsid:marinespecies.org:taxname:148546	Dulichia monacantha										(Metzger, 1875)
913861	2015-08-24 15:31:25			IMIS:dasid:618	UniKiel FB	KielBay70	Occurrence			913861	MarBEF/MacroBEN_913861				37.0						70-4_BO	Van Veen - sieve mesh size: 1 mm	0,1 m²					1995	5	29		Baltic Sea				Kiel Bay, station 014				23	23	54.38142013549805	10.394379615783691							urn:lsid:marinespecies.org:taxname:110487	Diastylis rathkei										(Krøyer, 1841)
913860	2015-08-24 15:31:25			IMIS:dasid:618	UniKiel FB	KielBay70	Occurrence			913860	MarBEF/MacroBEN_913860				16.0						70-4_BO	Van Veen - sieve mesh size: 1 mm	0,1 m²					1995	5	29		Baltic Sea				Kiel Bay, station 014				23	23	54.38142013549805	10.394379615783691							urn:lsid:marinespecies.org:taxname:139410	Corbula gibba										(Olivi, 1792)
913859	2015-08-24 15:31:25			IMIS:dasid:618	UniKiel FB	KielBay70	Occurrence			913859	MarBEF/MacroBEN_913859				1.0						70-4_BO	Van Veen - sieve mesh size: 1 mm	0,1 m²					1995	5	29		Baltic Sea				Kiel Bay, station 014				23	23	54.38142013549805	10.394379615783691							urn:lsid:marinespecies.org:taxname:130735	Bylgides sarsi										(Kinberg in Malmgren, 1865)
913858	2015-08-24 15:31:25			IMIS:dasid:618	UniKiel FB	KielBay70	Occurrence			913858	MarBEF/MacroBEN_913858				7.0						70-4_BO	Van Veen - sieve mesh size: 1 mm	0,1 m²					1995	5	29		Baltic Sea				Kiel Bay, station 014				23	23	54.38142013549805	10.394379615783691							urn:lsid:marinespecies.org:taxname:138802	Arctica islandica										(Linnaeus, 1767)
913857	2015-08-24 15:31:25			IMIS:dasid:618	UniKiel FB	KielBay70	Occurrence			913857	MarBEF/MacroBEN_913857				1.0						70-4_BO	Van Veen - sieve mesh size: 1 mm	0,1 m²					1995	5	29		Baltic Sea				Kiel Bay, station 014				23	23	54.38142013549805	10.394379615783691							urn:lsid:marinespecies.org:taxname:129776	Ampharete baltica										Eliason, 1955
913856	2015-08-24 15:31:25			IMIS:dasid:618	UniKiel FB	KielBay70	Occurrence			913856	MarBEF/MacroBEN_913856				1.0						70-4_BO	Van Veen - sieve mesh size: 1 mm	0,1 m²					1995	5	29		Baltic Sea				Kiel Bay, station 014				23	23	54.38142013549805	10.394379615783691							urn:lsid:marinespecies.org:taxname:129775	Ampharete acutifrons										(Grube, 1860)
913855	2015-08-24 15:31:25			IMIS:dasid:618	UniKiel FB	KielBay70	Occurrence			913855	MarBEF/MacroBEN_913855				12.0						70-4_BO	Van Veen - sieve mesh size: 1 mm	0,1 m²					1995	5	29		Baltic Sea				Kiel Bay, station 014				23	23	54.38142013549805	10.394379615783691							urn:lsid:marinespecies.org:taxname:141433	Abra alba										(Wood W., 1802)
913854	2015-08-24 15:31:25			IMIS:dasid:618	UniKiel FB	KielBay70	Occurrence			913854	MarBEF/MacroBEN_913854				1.0						70-4_BN	Van Veen - sieve mesh size: 1 mm	0,1 m²					1995	5	29		Baltic Sea				Kiel Bay, station 014				23	23	54.38142013549805	10.394379615783691							urn:lsid:marinespecies.org:taxname:183466	Terebellides stroemi										
913853	2015-08-24 15:31:25			IMIS:dasid:618	UniKiel FB	KielBay70	Occurrence			913853	MarBEF/MacroBEN_913853				1.0						70-4_BN	Van Veen - sieve mesh size: 1 mm	0,1 m²					1995	5	29		Baltic Sea				Kiel Bay, station 014				23	23	54.38142013549805	10.394379615783691							urn:lsid:marinespecies.org:taxname:140737	Phaxas pellucidus										(Pennant, 1777)
913852	2015-08-24 15:31:25			IMIS:dasid:618	UniKiel FB	KielBay70	Occurrence			913852	MarBEF/MacroBEN_913852				1.0						70-4_BN	Van Veen - sieve mesh size: 1 mm	0,1 m²					1995	5	29		Baltic Sea				Kiel Bay, station 014				23	23	54.38142013549805	10.394379615783691							urn:lsid:marinespecies.org:taxname:123574	Ophiura										de Lamarck, 1801
913851	2015-08-24 15:31:25			IMIS:dasid:618	UniKiel FB	KielBay70	Occurrence			913851	MarBEF/MacroBEN_913851				4.0						70-4_BN	Van Veen - sieve mesh size: 1 mm	0,1 m²					1995	5	29		Baltic Sea				Kiel Bay, station 014				23	23	54.38142013549805	10.394379615783691							urn:lsid:marinespecies.org:taxname:130356	Nephtys ciliata										(O. F. Müller, 1776)
913850	2015-08-24 15:31:25			IMIS:dasid:618	UniKiel FB	KielBay70	Occurrence			913850	MarBEF/MacroBEN_913850				1.0						70-4_BN	Van Veen - sieve mesh size: 1 mm	0,1 m²					1995	5	29		Baltic Sea				Kiel Bay, station 014				23	23	54.38142013549805	10.394379615783691							urn:lsid:marinespecies.org:taxname:140480	Mytilus edulis										Linnaeus, 1758
913849	2015-08-24 15:31:25			IMIS:dasid:618	UniKiel FB	KielBay70	Occurrence			913849	MarBEF/MacroBEN_913849				16.0						70-4_BN	Van Veen - sieve mesh size: 1 mm	0,1 m²					1995	5	29		Baltic Sea				Kiel Bay, station 014				23	23	54.38142013549805	10.394379615783691							urn:lsid:marinespecies.org:taxname:129884	Heteromastus filiformis										(Claparède, 1864)
913848	2015-08-24 15:31:25			IMIS:dasid:618	UniKiel FB	KielBay70	Occurrence			913848	MarBEF/MacroBEN_913848				119.0						70-4_BN	Van Veen - sieve mesh size: 1 mm	0,1 m²					1995	5	29		Baltic Sea				Kiel Bay, station 014				23	23	54.38142013549805	10.394379615783691							urn:lsid:marinespecies.org:taxname:110487	Diastylis rathkei										(Krøyer, 1841)
913847	2015-08-24 15:31:25			IMIS:dasid:618	UniKiel FB	KielBay70	Occurrence			913847	MarBEF/MacroBEN_913847				3.0						70-4_BN	Van Veen - sieve mesh size: 1 mm	0,1 m²					1995	5	29		Baltic Sea				Kiel Bay, station 014				23	23	54.38142013549805	10.394379615783691							urn:lsid:marinespecies.org:taxname:130735	Bylgides sarsi										(Kinberg in Malmgren, 1865)
913846	2015-08-24 15:31:25			IMIS:dasid:618	UniKiel FB	KielBay70	Occurrence			913846	MarBEF/MacroBEN_913846				1.0						70-4_BN	Van Veen - sieve mesh size: 1 mm	0,1 m²					1995	5	29		Baltic Sea				Kiel Bay, station 014				23	23	54.38142013549805	10.394379615783691							urn:lsid:marinespecies.org:taxname:138802	Arctica islandica										(Linnaeus, 1767)
913845	2015-08-24 15:31:25			IMIS:dasid:618	UniKiel FB	KielBay70	Occurrence			913845	MarBEF/MacroBEN_913845				1.0						70-4_BN	Van Veen - sieve mesh size: 1 mm	0,1 m²					1995	5	29		Baltic Sea				Kiel Bay, station 014				23	23	54.38142013549805	10.394379615783691							urn:lsid:marinespecies.org:taxname:152441	Anaitides mucosa										Oersted, 1843
913844	2015-08-24 15:31:25			IMIS:dasid:618	UniKiel FB	KielBay70	Occurrence			913844	MarBEF/MacroBEN_913844				4.0						70-4_BN	Van Veen - sieve mesh size: 1 mm	0,1 m²					1995	5	29		Baltic Sea				Kiel Bay, station 014				23	23	54.38142013549805	10.394379615783691							urn:lsid:marinespecies.org:taxname:141433	Abra alba										(Wood W., 1802)
913843	2015-08-24 15:31:25			IMIS:dasid:618	UniKiel FB	KielBay70	Occurrence			913843	MarBEF/MacroBEN_913843				1.0						70-4_BM	Van Veen - sieve mesh size: 1 mm	0,1 m²					1995	5	29		Baltic Sea				Kiel Bay, station 014				23	23	54.38142013549805	10.394379615783691							urn:lsid:marinespecies.org:taxname:146420	Tunicata										
913842	2015-08-24 15:31:25			IMIS:dasid:618	UniKiel FB	KielBay70	Occurrence			913842	MarBEF/MacroBEN_913842				1.0						70-4_BM	Van Veen - sieve mesh size: 1 mm	0,1 m²					1995	5	29		Baltic Sea				Kiel Bay, station 014				23	23	54.38142013549805	10.394379615783691							urn:lsid:marinespecies.org:taxname:130537	Scoloplos armiger										(O. F. Müller, 1776)
913841	2015-08-24 15:31:25			IMIS:dasid:618	UniKiel FB	KielBay70	Occurrence			913841	MarBEF/MacroBEN_913841				7.0						70-4_BM	Van Veen - sieve mesh size: 1 mm	0,1 m²					1995	5	29		Baltic Sea				Kiel Bay, station 014				23	23	54.38142013549805	10.394379615783691							urn:lsid:marinespecies.org:taxname:178212	Polydora caulleryi										
